Window,ItemA,ItemB,SupportCities,AverageSimilarity,MaxSimilarity,CityComparisons,SupportRatio,Tau
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin","Long Cloth 57"" Gul Ahmed/Al Karam",1,0.04182275,0.841066,16,0.0625,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Match Box,0,-0.0123496875,0.0,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Milk fresh (Un-boiled),0,0.1138199375,0.533371,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mustard Oil (Average Quality),6,0.387420125,0.878109,16,0.375,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Mutton (Average Quality),1,0.21945106250000002,0.70957,16,0.0625,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Onions,0,-0.2654375625,0.072784,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Petrol Super,0,0.0981430625,0.270154,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Potatoes,0,-0.2809500625,0.285276,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Powdered Milk NIDO 390 gm Polybag,0,0.087242625,0.345322,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Gram,0,-0.3290960625,0.00931,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Mash (Washed),0,-0.20846575,0.314241,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Masoor (Washed),0,-0.0166371875,0.369375,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Pulse Moong (Washed),1,0.3152373125,0.912631,16,0.0625,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice Basmati Broken (Average Quality),0,-0.10165756249999999,0.109992,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Rice IRRI-6/9 (Sindh/Punjab),0,-0.08603284615384615,0.0,13,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.0526594375,0.484138,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Shirting (Average Quality),0,0.0025307500000000017,0.251742,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sufi Washing Soap 250 gm Cake,2,0.2064815625,0.715984,16,0.125,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Sugar Refined,3,0.4477970625,0.766534,16,0.1875,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Lipton Yellow Label 190 gm Packet,0,-0.0982488125,0.091187,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tea Prepared Ordinary,1,0.0847341875,0.72426,16,0.0625,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Telephone Call Charges,0,0.0,0.0,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Toilet Soap LIFEBUOY 115 gm,1,-0.0617838125,0.637112,16,0.0625,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Tomatoes,0,-0.16918943749999998,0.262533,16,0.0,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB 2.5 kg Tin,14,0.7995963125,0.953784,16,0.875,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,12,0.7110498,0.904659,15,0.8,0.6
W2,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Wheat Flour Bag,0,-0.023165250000000002,0.256426,16,0.0,0.6
W2,Curd (Dahi) Loose,Eggs Hen (Farm),0,0.10369094117647058,0.491148,17,0.0,0.6
W2,Curd (Dahi) Loose,Electricity Charges upto 50 Units,0,-0.04357017647058823,0.295099,17,0.0,0.6
W2,Curd (Dahi) Loose,Energy Saver Philips 14 Watt,0,0.048662823529411765,0.421509,17,0.0,0.6
W2,Curd (Dahi) Loose,Firewood Whole,1,0.12614829411764705,0.710494,17,0.0588,0.6
W2,Curd (Dahi) Loose,Garlic (Lehsun),0,0.002375411764705884,0.383123,17,0.0,0.6
W2,Curd (Dahi) Loose,Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Curd (Dahi) Loose,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W2,Curd (Dahi) Loose,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Curd (Dahi) Loose,Georgette (Average Quality),1,0.11908288235294118,0.66346,17,0.0588,0.6
W2,Curd (Dahi) Loose,Gur (Average Quality),1,0.12642235294117646,1.0,17,0.0588,0.6
W2,Curd (Dahi) Loose,Hi-Speed Diesel,0,-0.06040594117647058,0.431588,17,0.0,0.6
W2,Curd (Dahi) Loose,LPG 11.67 kg Cylinder,0,0.10387152941176471,0.563087,17,0.0,0.6
W2,Curd (Dahi) Loose,Ladies Sandal Bata,0,0.02170270588235294,0.204077,17,0.0,0.6
W2,Curd (Dahi) Loose,Lawn Printed Gul Ahmed/Al Karam,2,0.1462595294117647,0.911513,17,0.1176,0.6
W2,Curd (Dahi) Loose,"Long Cloth 57"" Gul Ahmed/Al Karam",2,0.12284099999999999,0.957134,17,0.1176,0.6
W2,Curd (Dahi) Loose,Match Box,0,0.0,0.0,17,0.0,0.6
W2,Curd (Dahi) Loose,Milk fresh (Un-boiled),10,0.5608908823529412,0.999946,17,0.5882,0.6
W2,Curd (Dahi) Loose,Mustard Oil (Average Quality),0,0.028282647058823523,0.36926,17,0.0,0.6
W2,Curd (Dahi) Loose,Mutton (Average Quality),3,0.24039300000000002,0.80323,17,0.1765,0.6
W2,Curd (Dahi) Loose,Onions,0,-0.04130864705882353,0.297765,17,0.0,0.6
W2,Curd (Dahi) Loose,Petrol Super,0,-0.1595224705882353,0.259368,17,0.0,0.6
W2,Curd (Dahi) Loose,Potatoes,0,0.11286576470588235,0.444525,17,0.0,0.6
W2,Curd (Dahi) Loose,Powdered Milk NIDO 390 gm Polybag,7,0.43947970588235297,0.94166,17,0.4118,0.6
W2,Curd (Dahi) Loose,Pulse Gram,1,0.34005252941176467,0.622484,17,0.0588,0.6
W2,Curd (Dahi) Loose,Pulse Mash (Washed),0,0.0473964705882353,0.364531,17,0.0,0.6
W2,Curd (Dahi) Loose,Pulse Masoor (Washed),0,-0.050253588235294105,0.579134,17,0.0,0.6
W2,Curd (Dahi) Loose,Pulse Moong (Washed),3,0.26558082352941176,0.696656,17,0.1765,0.6
W2,Curd (Dahi) Loose,Rice Basmati Broken (Average Quality),0,-0.10679323529411765,0.351209,17,0.0,0.6
W2,Curd (Dahi) Loose,Rice IRRI-6/9 (Sindh/Punjab),0,-0.11368214285714286,0.205815,14,0.0,0.6
W2,Curd (Dahi) Loose,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,2,0.09369429411764706,0.746385,17,0.1176,0.6
W2,Curd (Dahi) Loose,Shirting (Average Quality),0,0.08318570588235295,0.491307,17,0.0,0.6
W2,Curd (Dahi) Loose,Sufi Washing Soap 250 gm Cake,0,0.03642041176470588,0.483297,17,0.0,0.6
W2,Curd (Dahi) Loose,Sugar Refined,0,0.00849229411764706,0.165097,17,0.0,0.6
W2,Curd (Dahi) Loose,Tea Lipton Yellow Label 190 gm Packet,0,0.0,0.0,17,0.0,0.6
W2,Curd (Dahi) Loose,Tea Prepared Ordinary,2,0.11802123529411765,0.922505,17,0.1176,0.6
W2,Curd (Dahi) Loose,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W2,Curd (Dahi) Loose,Toilet Soap LIFEBUOY 115 gm,0,-0.025415352941176472,0.045174,17,0.0,0.6
W2,Curd (Dahi) Loose,Tomatoes,0,0.1619094705882353,0.557715,17,0.0,0.6
W2,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,0.082469,0.373815,17,0.0,0.6
W2,Curd (Dahi) Loose,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.1093768,0.422267,15,0.0,0.6
W2,Curd (Dahi) Loose,Wheat Flour Bag,0,-0.06955517647058825,0.266666,17,0.0,0.6
W2,Eggs Hen (Farm),Electricity Charges upto 50 Units,0,-0.021323411764705882,0.099528,17,0.0,0.6
W2,Eggs Hen (Farm),Energy Saver Philips 14 Watt,0,-0.055521117647058825,0.0,17,0.0,0.6
W2,Eggs Hen (Farm),Firewood Whole,0,-0.05384358823529413,0.577232,17,0.0,0.6
W2,Eggs Hen (Farm),Garlic (Lehsun),2,0.33644011764705883,0.68815,17,0.1176,0.6
W2,Eggs Hen (Farm),Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Eggs Hen (Farm),Gents Sandal Bata,0,-0.11274464705882353,0.064417,17,0.0,0.6
W2,Eggs Hen (Farm),Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Eggs Hen (Farm),Georgette (Average Quality),0,0.025296235294117647,0.310129,17,0.0,0.6
W2,Eggs Hen (Farm),Gur (Average Quality),1,-0.08552164705882351,0.675436,17,0.0588,0.6
W2,Eggs Hen (Farm),Hi-Speed Diesel,0,-0.22974188235294118,-0.080983,17,0.0,0.6
W2,Eggs Hen (Farm),LPG 11.67 kg Cylinder,1,0.4503352352941177,0.646707,17,0.0588,0.6
W2,Eggs Hen (Farm),Ladies Sandal Bata,0,0.2363611176470588,0.420487,17,0.0,0.6
W2,Eggs Hen (Farm),Lawn Printed Gul Ahmed/Al Karam,0,0.0066056470588235295,0.180485,17,0.0,0.6
W2,Eggs Hen (Farm),"Long Cloth 57"" Gul Ahmed/Al Karam",0,-0.029761470588235292,0.175875,17,0.0,0.6
W2,Eggs Hen (Farm),Match Box,0,0.0025114117647058827,0.042694,17,0.0,0.6
W2,Eggs Hen (Farm),Milk fresh (Un-boiled),0,0.06398529411764706,0.479399,17,0.0,0.6
W2,Eggs Hen (Farm),Mustard Oil (Average Quality),2,0.19386852941176472,0.732859,17,0.1176,0.6
W2,Eggs Hen (Farm),Mutton (Average Quality),0,-0.051859823529411764,0.413924,17,0.0,0.6
W2,Eggs Hen (Farm),Onions,1,0.4235858823529412,0.722536,17,0.0588,0.6
W2,Eggs Hen (Farm),Petrol Super,0,-0.16594741176470587,0.050882,17,0.0,0.6
W2,Eggs Hen (Farm),Potatoes,10,0.5995479411764706,0.827233,17,0.5882,0.6
W2,Eggs Hen (Farm),Powdered Milk NIDO 390 gm Polybag,0,0.14053147058823529,0.331491,17,0.0,0.6
W2,Eggs Hen (Farm),Pulse Gram,0,0.3574212352941176,0.583117,17,0.0,0.6
W2,Eggs Hen (Farm),Pulse Mash (Washed),1,0.030770647058823524,0.717645,17,0.0588,0.6
W2,Eggs Hen (Farm),Pulse Masoor (Washed),0,-0.092568,0.499585,17,0.0,0.6
W2,Eggs Hen (Farm),Pulse Moong (Washed),0,0.07114288235294117,0.515311,17,0.0,0.6
W2,Eggs Hen (Farm),Rice Basmati Broken (Average Quality),0,0.06526417647058823,0.500307,17,0.0,0.6
W2,Eggs Hen (Farm),Rice IRRI-6/9 (Sindh/Punjab),0,0.050757642857142855,0.491129,14,0.0,0.6
W2,Eggs Hen (Farm),Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.01803876470588236,0.383426,17,0.0,0.6
W2,Eggs Hen (Farm),Shirting (Average Quality),0,-0.1060305294117647,0.390938,17,0.0,0.6
W2,Eggs Hen (Farm),Sufi Washing Soap 250 gm Cake,0,-0.07066870588235294,0.520376,17,0.0,0.6
W2,Eggs Hen (Farm),Sugar Refined,0,-0.6281684705882353,-0.504523,17,0.0,0.6
W2,Eggs Hen (Farm),Tea Lipton Yellow Label 190 gm Packet,0,0.12212770588235294,0.319081,17,0.0,0.6
W2,Eggs Hen (Farm),Tea Prepared Ordinary,0,-0.028670647058823526,0.385444,17,0.0,0.6
W2,Eggs Hen (Farm),Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W2,Eggs Hen (Farm),Toilet Soap LIFEBUOY 115 gm,2,-0.08557370588235295,0.686823,17,0.1176,0.6
W2,Eggs Hen (Farm),Tomatoes,1,0.42891988235294115,0.660895,17,0.0588,0.6
W2,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.11114094117647058,0.569463,17,0.0,0.6
W2,Eggs Hen (Farm),Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,0.10471946666666666,0.489089,15,0.0,0.6
W2,Eggs Hen (Farm),Wheat Flour Bag,0,0.11241800000000002,0.59771,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Energy Saver Philips 14 Watt,0,0.012489352941176472,0.291825,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Firewood Whole,0,-0.17975176470588236,0.066696,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Garlic (Lehsun),0,-0.179759,0.178446,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Electricity Charges upto 50 Units,Gents Sandal Bata,0,-0.188512,-0.188512,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Georgette (Average Quality),0,-0.09258705882352943,0.314186,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Gur (Average Quality),0,-0.05650158823529411,0.297276,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Hi-Speed Diesel,0,0.2519721764705882,0.260644,17,0.0,0.6
W2,Electricity Charges upto 50 Units,LPG 11.67 kg Cylinder,0,0.177984,0.426527,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Ladies Sandal Bata,0,-0.051021,-0.051021,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Lawn Printed Gul Ahmed/Al Karam,0,-0.11023117647058822,0.314186,17,0.0,0.6
W2,Electricity Charges upto 50 Units,"Long Cloth 57"" Gul Ahmed/Al Karam",0,-0.1121724117647059,0.033649,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Match Box,0,0.0028748823529411763,0.048873,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Milk fresh (Un-boiled),0,-0.13077658823529412,0.305391,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Mustard Oil (Average Quality),0,-0.06186417647058823,0.223706,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Mutton (Average Quality),0,-0.16318970588235293,0.221928,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Onions,0,0.16073547058823529,0.388227,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Petrol Super,0,-0.06177082352941176,-0.046594,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Potatoes,0,0.17275517647058822,0.424098,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Powdered Milk NIDO 390 gm Polybag,0,-0.1715325882352941,0.11828,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Pulse Gram,0,0.07630164705882353,0.246921,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Pulse Mash (Washed),0,-0.001459705882352943,0.278783,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Pulse Masoor (Washed),0,0.10979282352941176,0.524264,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Pulse Moong (Washed),0,-0.04384958823529411,0.32046,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Rice Basmati Broken (Average Quality),0,-0.17940329411764708,0.452203,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Rice IRRI-6/9 (Sindh/Punjab),0,-0.12158592857142857,0.115221,14,0.0,0.6
W2,Electricity Charges upto 50 Units,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.006429176470588237,0.315962,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Shirting (Average Quality),0,-0.11480652941176471,0.314186,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Sufi Washing Soap 250 gm Cake,0,-0.04669464705882353,0.151288,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Sugar Refined,0,-0.17111500000000002,-0.053537,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Tea Lipton Yellow Label 190 gm Packet,0,0.02022635294117647,0.03491,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Tea Prepared Ordinary,0,-0.06640811764705883,0.104729,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Toilet Soap LIFEBUOY 115 gm,0,0.015526117647058824,0.349096,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Tomatoes,7,0.5698435882352941,0.748263,17,0.4118,0.6
W2,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,0,-0.18466117647058825,-0.073757,17,0.0,0.6
W2,Electricity Charges upto 50 Units,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,0,-0.19982246666666667,-0.134665,15,0.0,0.6
W2,Electricity Charges upto 50 Units,Wheat Flour Bag,0,0.2901921764705882,0.420917,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Firewood Whole,0,-0.009193176470588238,0.088845,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Garlic (Lehsun),0,-0.062473882352941185,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Energy Saver Philips 14 Watt,Gents Sandal Bata,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Georgette (Average Quality),1,0.058027764705882355,0.986472,17,0.0588,0.6
W2,Energy Saver Philips 14 Watt,Gur (Average Quality),1,0.030571882352941178,0.788808,17,0.0588,0.6
W2,Energy Saver Philips 14 Watt,Hi-Speed Diesel,0,-0.03781335294117647,0.097978,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,LPG 11.67 kg Cylinder,0,-0.026768764705882353,0.230135,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Ladies Sandal Bata,1,0.041803470588235296,0.710659,17,0.0588,0.6
W2,Energy Saver Philips 14 Watt,Lawn Printed Gul Ahmed/Al Karam,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,"Long Cloth 57"" Gul Ahmed/Al Karam",0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Match Box,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Milk fresh (Un-boiled),0,0.0337945294117647,0.574507,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Mustard Oil (Average Quality),2,0.09268358823529411,0.940962,17,0.1176,0.6
W2,Energy Saver Philips 14 Watt,Mutton (Average Quality),0,0.057423,0.463431,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Onions,0,-0.04035805882352942,0.072934,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Petrol Super,0,-0.06448905882352941,0.152003,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Potatoes,0,0.03450658823529412,0.500151,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Powdered Milk NIDO 390 gm Polybag,0,0.013280235294117647,0.118432,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Pulse Gram,0,0.0057808823529411765,0.434087,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Pulse Mash (Washed),0,0.0005816470588235298,0.184548,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Pulse Masoor (Washed),0,-0.079334,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Pulse Moong (Washed),0,-0.012401235294117647,0.081717,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Rice Basmati Broken (Average Quality),0,-0.049460352941176476,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Rice IRRI-6/9 (Sindh/Punjab),0,-0.06326614285714285,0.026752,14,0.0,0.6
W2,Energy Saver Philips 14 Watt,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.018704823529411763,0.317982,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Shirting (Average Quality),1,0.061490588235294116,0.999766,17,0.0588,0.6
W2,Energy Saver Philips 14 Watt,Sufi Washing Soap 250 gm Cake,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Sugar Refined,0,0.02411258823529412,0.251077,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Tea Lipton Yellow Label 190 gm Packet,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Tea Prepared Ordinary,0,0.0029155882352941177,0.049565,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Toilet Soap LIFEBUOY 115 gm,0,0.0,0.0,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Tomatoes,0,0.007719823529411764,0.190941,17,0.0,0.6
W2,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,1,0.05998770588235295,0.946326,17,0.0588,0.6
W2,Energy Saver Philips 14 Watt,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,1,0.0522092,0.64151,15,0.0667,0.6
W2,Energy Saver Philips 14 Watt,Wheat Flour Bag,0,-0.05905982352941176,0.0936,17,0.0,0.6
W2,Firewood Whole,Garlic (Lehsun),0,0.16370611764705884,0.588472,17,0.0,0.6
W2,Firewood Whole,Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Firewood Whole,Gents Sandal Bata,1,0.04139429411764706,0.703703,17,0.0588,0.6
W2,Firewood Whole,Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Firewood Whole,Georgette (Average Quality),2,0.11153435294117647,0.921219,17,0.1176,0.6
W2,Firewood Whole,Gur (Average Quality),0,-0.007090588235294117,0.504786,17,0.0,0.6
W2,Firewood Whole,Hi-Speed Diesel,0,0.06075252941176471,0.329235,17,0.0,0.6
W2,Firewood Whole,LPG 11.67 kg Cylinder,2,0.10111723529411765,0.618522,17,0.1176,0.6
W2,Firewood Whole,Ladies Sandal Bata,4,0.29543576470588234,0.887793,17,0.2353,0.6
W2,Firewood Whole,Lawn Printed Gul Ahmed/Al Karam,0,-0.0003742941176470588,0.0,17,0.0,0.6
W2,Firewood Whole,"Long Cloth 57"" Gul Ahmed/Al Karam",0,0.006072705882352941,0.103236,17,0.0,0.6
W2,Firewood Whole,Match Box,0,0.0,0.0,17,0.0,0.6
W2,Firewood Whole,Milk fresh (Un-boiled),1,0.11125082352941176,0.63558,17,0.0588,0.6
W2,Firewood Whole,Mustard Oil (Average Quality),3,0.11207317647058823,0.837321,17,0.1765,0.6
W2,Firewood Whole,Mutton (Average Quality),2,0.17055011764705882,0.732391,17,0.1176,0.6
W2,Firewood Whole,Onions,0,-0.12105158823529412,0.147047,17,0.0,0.6
W2,Firewood Whole,Petrol Super,0,0.03345376470588235,0.474776,17,0.0,0.6
W2,Firewood Whole,Potatoes,1,-0.10838923529411765,0.64439,17,0.0588,0.6
W2,Firewood Whole,Powdered Milk NIDO 390 gm Polybag,1,0.10076658823529411,0.608911,17,0.0588,0.6
W2,Firewood Whole,Pulse Gram,0,-0.10616858823529413,0.323866,17,0.0,0.6
W2,Firewood Whole,Pulse Mash (Washed),0,-0.25081229411764705,0.287038,17,0.0,0.6
W2,Firewood Whole,Pulse Masoor (Washed),0,-0.10302252941176471,0.458498,17,0.0,0.6
W2,Firewood Whole,Pulse Moong (Washed),4,0.2845758823529412,0.742341,17,0.2353,0.6
W2,Firewood Whole,Rice Basmati Broken (Average Quality),0,0.017262176470588232,0.541072,17,0.0,0.6
W2,Firewood Whole,Rice IRRI-6/9 (Sindh/Punjab),0,-0.12459592857142857,0.008867,14,0.0,0.6
W2,Firewood Whole,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,0,0.006263647058823531,0.291592,17,0.0,0.6
W2,Firewood Whole,Shirting (Average Quality),0,0.06650811764705883,0.421158,17,0.0,0.6
W2,Firewood Whole,Sufi Washing Soap 250 gm Cake,2,0.16101852941176473,0.790258,17,0.1176,0.6
W2,Firewood Whole,Sugar Refined,3,0.125056,0.656956,17,0.1765,0.6
W2,Firewood Whole,Tea Lipton Yellow Label 190 gm Packet,0,-0.026201352941176467,0.347162,17,0.0,0.6
W2,Firewood Whole,Tea Prepared Ordinary,3,0.19637423529411765,0.906293,17,0.1765,0.6
W2,Firewood Whole,Telephone Call Charges,0,0.0,0.0,17,0.0,0.6
W2,Firewood Whole,Toilet Soap LIFEBUOY 115 gm,0,-0.10889164705882352,0.198151,17,0.0,0.6
W2,Firewood Whole,Tomatoes,0,-0.06968570588235294,0.499292,17,0.0,0.6
W2,Firewood Whole,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,5,0.3382326470588235,0.719843,17,0.2941,0.6
W2,Firewood Whole,Vegetable Ghee DALDA/HABIB or Other Superior Quality 1 kg Pouch,2,0.3543284666666667,0.958374,15,0.1333,0.6
W2,Firewood Whole,Wheat Flour Bag,0,-0.038745764705882355,0.382657,17,0.0,0.6
W2,Garlic (Lehsun),Gas Charges upto 3.3719 MMBTU,0,0.0,0.0,15,0.0,0.6
W2,Garlic (Lehsun),Gents Sandal Bata,0,-0.04185611764705882,0.328594,17,0.0,0.6
W2,Garlic (Lehsun),Gents Sponge Chappal Bata,0,0.0,0.0,17,0.0,0.6
W2,Garlic (Lehsun),Georgette (Average Quality),0,-0.04624976470588236,0.416917,17,0.0,0.6
W2,Garlic (Lehsun),Gur (Average Quality),1,-0.10785052941176472,0.690483,17,0.0588,0.6
W2,Garlic (Lehsun),Hi-Speed Diesel,0,0.14059158823529413,0.445802,17,0.0,0.6
W2,Garlic (Lehsun),LPG 11.67 kg Cylinder,3,0.41308176470588237,0.715882,17,0.1765,0.6
W2,Garlic (Lehsun),Ladies Sandal Bata,2,0.39919358823529416,0.723185,17,0.1176,0.6
W2,Garlic (Lehsun),Lawn Printed Gul Ahmed/Al Karam,0,-0.0655859411764706,0.337875,17,0.0,0.6
W2,Garlic (Lehsun),"Long Cloth 57"" Gul Ahmed/Al Karam",0,-0.03752776470588235,0.493799,17,0.0,0.6
W2,Garlic (Lehsun),Match Box,0,0.015892,0.270164,17,0.0,0.6
W2,Garlic (Lehsun),Milk fresh (Un-boiled),0,0.08372076470588236,0.465046,17,0.0,0.6
W2,Garlic (Lehsun),Mustard Oil (Average Quality),3,0.2548340588235294,0.849291,17,0.1765,0.6
W2,Garlic (Lehsun),Mutton (Average Quality),0,-0.07185917647058823,0.438951,17,0.0,0.6
W2,Garlic (Lehsun),Onions,0,0.14574441176470587,0.442386,17,0.0,0.6
W2,Garlic (Lehsun),Petrol Super,0,0.23954164705882353,0.507425,17,0.0,0.6
